P-xcor,P-ycor,patch ID,Block ID,Species,Number in yard
34,9,34_9,401,species59,5
34,9,34_9,401,species295,8
34,9,34_9,401,species159,11
34,9,34_9,401,species331,2
34,9,34_9,401,species371,5
34,9,34_9,401,species166,8
19,49,19_49,2400,species251,4
19,49,19_49,2400,species371,3
19,49,19_49,2400,species166,7
19,49,19_49,2400,species288,4
19,49,19_49,2400,species237,9
19,79,19_79,3900,species260,11
19,79,19_79,3900,species153,8
19,79,19_79,3900,species371,9
19,79,19_79,3900,species129,5
19,79,19_79,3900,species164,1
19,79,19_79,3900,species166,4
1,57,1_57,2800,species46,2
1,57,1_57,2800,species159,10
1,57,1_57,2800,species166,1
1,57,1_57,2800,species303,2
1,57,1_57,2800,species371,1
1,57,1_57,2800,species129,9
1,57,1_57,2800,species287,10
75,82,75_82,4103,species281,4
75,82,75_82,4103,species390,7
75,82,75_82,4103,species59,4
75,82,75_82,4103,species295,6
75,82,75_82,4103,species166,2
75,82,75_82,4103,species129,7
75,82,75_82,4103,species374,6
81,92,81_92,4604,species129,3
81,92,81_92,4604,species166,6
81,92,81_92,4604,species303,10
81,92,81_92,4604,species333,9
81,92,81_92,4604,species371,4
81,92,81_92,4604,species287,11
81,92,81_92,4604,species237,7
81,92,81_92,4604,species308,8
81,92,81_92,4604,species331,8
81,92,81_92,4604,species3,6
35,91,35_91,4501,species397,9
35,91,35_91,4501,species333,10
35,91,35_91,4501,species324,1
35,91,35_91,4501,species175,1
35,91,35_91,4501,species391,2
35,91,35_91,4501,species49,11
35,91,35_91,4501,species249,10
35,91,35_91,4501,species172,6
35,91,35_91,4501,species291,7
35,91,35_91,4501,species237,4
35,91,35_91,4501,species331,6
35,91,35_91,4501,species371,4
29,41,29_41,2001,species78,1
29,41,29_41,2001,species81,4
29,41,29_41,2001,species266,3
29,41,29_41,2001,species129,1
29,41,29_41,2001,species303,1
29,41,29_41,2001,species295,3
29,41,29_41,2001,species175,7
29,41,29_41,2001,species371,10
29,41,29_41,2001,species227,4
29,41,29_41,2001,species350,5
29,41,29_41,2001,species3,10
29,41,29_41,2001,species291,10
29,41,29_41,2001,species166,6
88,57,88_57,2804,species303,6
88,57,88_57,2804,species371,8
88,57,88_57,2804,species248,3
88,57,88_57,2804,species166,2
88,57,88_57,2804,species308,2
88,57,88_57,2804,species295,6
88,57,88_57,2804,species164,6
26,29,26_29,1401,species303,11
26,29,26_29,1401,species164,11
26,29,26_29,1401,species288,6
26,29,26_29,1401,species59,2
26,29,26_29,1401,species331,10
26,29,26_29,1401,species371,9
26,29,26_29,1401,species291,4
26,29,26_29,1401,species266,7
26,29,26_29,1401,species166,4
73,43,73_43,2103,species3,9
73,43,73_43,2103,species130,3
73,43,73_43,2103,species308,5
73,43,73_43,2103,species166,5
73,43,73_43,2103,species159,9
73,43,73_43,2103,species266,8
73,43,73_43,2103,species288,8
6,20,6_20,1000,species226,11
6,20,6_20,1000,species368,4
6,20,6_20,1000,species237,3
6,20,6_20,1000,species295,8
6,20,6_20,1000,species166,3
6,20,6_20,1000,species331,10
40,79,40_79,3902,species172,3
40,79,40_79,3902,species227,6
40,79,40_79,3902,species159,1
40,79,40_79,3902,species166,4
40,79,40_79,3902,species291,5
40,79,40_79,3902,species371,9
39,8,39_8,401,species262,2
39,8,39_8,401,species291,9
39,8,39_8,401,species59,8
39,8,39_8,401,species164,1
39,8,39_8,401,species371,6
39,8,39_8,401,species166,4
39,8,39_8,401,species171,4
0,96,0_96,4800,species374,6
0,96,0_96,4800,species371,2
0,96,0_96,4800,species166,9
0,96,0_96,4800,species159,1
0,96,0_96,4800,species237,11
0,96,0_96,4800,species260,1
14,8,14_8,400,species129,10
14,8,14_8,400,species371,11
14,8,14_8,400,species166,4
14,8,14_8,400,species331,2
14,8,14_8,400,species287,10
14,8,14_8,400,species59,4
14,8,14_8,400,species52,1
14,8,14_8,400,species391,3
14,8,14_8,400,species295,6
14,8,14_8,400,species303,6
14,8,14_8,400,species368,1
17,29,17_29,1400,species228,11
17,29,17_29,1400,species260,4
17,29,17_29,1400,species287,9
17,29,17_29,1400,species164,7
17,29,17_29,1400,species288,9
17,29,17_29,1400,species227,6
17,29,17_29,1400,species295,9
17,29,17_29,1400,species371,3
17,29,17_29,1400,species166,8
35,3,35_3,101,species59,5
35,3,35_3,101,species166,1
35,3,35_3,101,species44,4
35,3,35_3,101,species164,4
35,3,35_3,101,species371,2
35,3,35_3,101,species374,2
35,3,35_3,101,species159,9
35,3,35_3,101,species295,3
25,48,25_48,2401,species338,5
25,48,25_48,2401,species394,11
25,48,25_48,2401,species46,8
25,48,25_48,2401,species81,10
25,48,25_48,2401,species298,1
25,48,25_48,2401,species248,10
25,48,25_48,2401,species3,6
25,48,25_48,2401,species266,3
25,48,25_48,2401,species303,5
25,48,25_48,2401,species164,6
25,48,25_48,2401,species237,5
25,48,25_48,2401,species129,6
25,48,25_48,2401,species59,11
25,48,25_48,2401,species166,8
42,26,42_26,1302,species75,3
42,26,42_26,1302,species29,6
42,26,42_26,1302,species302,4
42,26,42_26,1302,species175,7
42,26,42_26,1302,species266,9
42,26,42_26,1302,species49,6
42,26,42_26,1302,species291,3
42,26,42_26,1302,species129,3
42,26,42_26,1302,species159,1
42,26,42_26,1302,species331,8
42,26,42_26,1302,species371,8
42,26,42_26,1302,species166,6
76,16,76_16,803,species291,11
76,16,76_16,803,species166,8
76,16,76_16,803,species308,7
76,16,76_16,803,species374,4
76,16,76_16,803,species358,6
76,16,76_16,803,species371,2
76,16,76_16,803,species52,4
76,16,76_16,803,species159,8
76,16,76_16,803,species59,10
76,16,76_16,803,species303,9
76,16,76_16,803,species331,4
76,16,76_16,803,species237,9
15,95,15_95,4700,species226,5
15,95,15_95,4700,species161,3
15,95,15_95,4700,species303,3
15,95,15_95,4700,species288,11
15,95,15_95,4700,species237,11
15,95,15_95,4700,species374,3
15,95,15_95,4700,species331,10
15,95,15_95,4700,species166,11
81,72,81_72,3604,species107,10
81,72,81_72,3604,species29,6
81,72,81_72,3604,species226,11
81,72,81_72,3604,species324,1
81,72,81_72,3604,species260,4
81,72,81_72,3604,species287,8
81,72,81_72,3604,species3,6
81,72,81_72,3604,species368,7
81,72,81_72,3604,species308,1
81,72,81_72,3604,species164,10
81,72,81_72,3604,species288,5
81,72,81_72,3604,species295,4
81,72,81_72,3604,species331,3
81,72,81_72,3604,species371,1
81,72,81_72,3604,species166,10
69,60,69_60,3003,species393,11
69,60,69_60,3003,species323,8
69,60,69_60,3003,species166,7
69,60,69_60,3003,species371,10
69,60,69_60,3003,species331,6
5,40,5_40,2000,species161,7
5,40,5_40,2000,species52,2
5,40,5_40,2000,species166,10
5,40,5_40,2000,species331,1
5,40,5_40,2000,species159,2
5,40,5_40,2000,species291,6
5,40,5_40,2000,species323,11
98,32,98_32,1604,species144,3
98,32,98_32,1604,species129,2
98,32,98_32,1604,species371,8
98,32,98_32,1604,species166,10
24,25,24_25,1201,species46,8
24,25,24_25,1201,species172,5
24,25,24_25,1201,species288,4
24,25,24_25,1201,species159,5
24,25,24_25,1201,species371,1
68,45,68_45,2203,species170,2
68,45,68_45,2203,species99,2
68,45,68_45,2203,species333,11
68,45,68_45,2203,species29,8
68,45,68_45,2203,species161,3
68,45,68_45,2203,species3,7
68,45,68_45,2203,species266,5
68,45,68_45,2203,species130,2
68,45,68_45,2203,species249,9
68,45,68_45,2203,species288,6
68,45,68_45,2203,species227,7
68,45,68_45,2203,species291,7
68,45,68_45,2203,species59,6
68,45,68_45,2203,species371,10
68,45,68_45,2203,species166,4
90,39,90_39,1904,species141,4
90,39,90_39,1904,species172,7
90,39,90_39,1904,species52,3
90,39,90_39,1904,species159,10
90,39,90_39,1904,species166,9
90,39,90_39,1904,species227,6
7,36,7_36,1800,species150,1
7,36,7_36,1800,species159,3
7,36,7_36,1800,species302,1
7,36,7_36,1800,species374,11
7,36,7_36,1800,species295,3
7,36,7_36,1800,species130,10
36,15,36_15,701,species231,4
36,15,36_15,701,species367,11
36,15,36_15,701,species266,9
36,15,36_15,701,species288,10
36,15,36_15,701,species129,7
36,15,36_15,701,species59,7
36,15,36_15,701,species159,8
36,15,36_15,701,species371,10
36,15,36_15,701,species166,5
51,52,51_52,2602,species166,6
51,52,51_52,2602,species291,7
51,52,51_52,2602,species374,3
51,52,51_52,2602,species371,5
14,30,14_30,1500,species146,11
14,30,14_30,1500,species397,11
14,30,14_30,1500,species393,1
14,30,14_30,1500,species161,7
14,30,14_30,1500,species49,3
14,30,14_30,1500,species130,10
14,30,14_30,1500,species303,2
14,30,14_30,1500,species164,11
14,30,14_30,1500,species237,6
14,30,14_30,1500,species159,7
14,30,14_30,1500,species166,7
11,93,11_93,4600,species159,8
11,93,11_93,4600,species371,9
11,93,11_93,4600,species166,2
11,93,11_93,4600,species331,11
11,93,11_93,4600,species49,8
11,93,11_93,4600,species391,1
11,93,11_93,4600,species129,3
11,93,11_93,4600,species227,4
11,93,11_93,4600,species298,8
11,93,11_93,4600,species3,1
61,44,61_44,2203,species249,3
61,44,61_44,2203,species166,11
61,44,61_44,2203,species391,2
61,44,61_44,2203,species159,9
61,44,61_44,2203,species371,1
61,44,61_44,2203,species130,4
61,44,61_44,2203,species164,5
61,44,61_44,2203,species374,6
61,44,61_44,2203,species52,11
61,44,61_44,2203,species49,4
61,44,61_44,2203,species59,7
61,44,61_44,2203,species119,10
61,44,61_44,2203,species291,10
61,44,61_44,2203,species298,10
56,2,56_2,102,species243,4
56,2,56_2,102,species5,3
56,2,56_2,102,species230,6
56,2,56_2,102,species3,10
56,2,56_2,102,species49,6
56,2,56_2,102,species308,7
56,2,56_2,102,species249,4
56,2,56_2,102,species295,7
56,2,56_2,102,species331,5
56,2,56_2,102,species166,1
90,76,90_76,3804,species393,6
90,76,90_76,3804,species226,3
90,76,90_76,3804,species288,3
90,76,90_76,3804,species227,1
90,76,90_76,3804,species237,2
90,76,90_76,3804,species129,1
90,76,90_76,3804,species295,6
90,76,90_76,3804,species331,8
90,76,90_76,3804,species371,3
90,76,90_76,3804,species166,9
89,90,89_90,4504,species45,8
89,90,89_90,4504,species5,9
89,90,89_90,4504,species302,1
89,90,89_90,4504,species391,3
89,90,89_90,4504,species52,9
89,90,89_90,4504,species374,4
89,90,89_90,4504,species166,8
89,90,89_90,4504,species237,10
80,37,80_37,1804,species3,4
80,37,80_37,1804,species371,6
80,37,80_37,1804,species228,7
80,37,80_37,1804,species237,3
80,37,80_37,1804,species291,7
46,4,46_4,202,species371,8
46,4,46_4,202,species166,8
46,4,46_4,202,species308,3
46,4,46_4,202,species129,6
46,4,46_4,202,species249,2
46,4,46_4,202,species167,6
95,76,95_76,3804,species9,6
95,76,95_76,3804,species333,5
95,76,95_76,3804,species298,3
95,76,95_76,3804,species324,9
95,76,95_76,3804,species368,6
95,76,95_76,3804,species249,2
95,76,95_76,3804,species172,11
95,76,95_76,3804,species288,8
95,76,95_76,3804,species227,8
95,76,95_76,3804,species374,2
95,76,95_76,3804,species129,9
95,76,95_76,3804,species59,1
95,76,95_76,3804,species159,6
95,76,95_76,3804,species371,3
95,76,95_76,3804,species166,1
86,21,86_21,1004,species166,9
86,21,86_21,1004,species159,3
86,21,86_21,1004,species288,8
86,21,86_21,1004,species371,4
86,21,86_21,1004,species295,6
86,21,86_21,1004,species291,6
86,21,86_21,1004,species129,7
86,21,86_21,1004,species331,4
86,21,86_21,1004,species227,6
86,21,86_21,1004,species81,2
86,21,86_21,1004,species52,8
91,45,91_45,2204,species129,4
91,45,91_45,2204,species295,9
91,45,91_45,2204,species374,9
91,45,91_45,2204,species227,9
91,45,91_45,2204,species371,2
91,45,91_45,2204,species166,11
91,45,91_45,2204,species324,11
91,45,91_45,2204,species331,11
91,45,91_45,2204,species237,9
91,45,91_45,2204,species242,11
91,45,91_45,2204,species49,7
91,45,91_45,2204,species291,1
72,96,72_96,4803,species228,1
72,96,72_96,4803,species159,5
72,96,72_96,4803,species295,3
72,96,72_96,4803,species166,8
72,96,72_96,4803,species49,3
72,96,72_96,4803,species371,4
72,96,72_96,4803,species287,8
72,96,72_96,4803,species129,5
11,58,11_58,2900,species159,6
11,58,11_58,2900,species166,10
11,58,11_58,2900,species287,11
11,58,11_58,2900,species371,2
11,58,11_58,2900,species295,1
11,58,11_58,2900,species374,3
11,58,11_58,2900,species331,9
11,58,11_58,2900,species150,4
2,26,2_26,1300,species129,5
2,26,2_26,1300,species371,11
2,26,2_26,1300,species308,11
2,26,2_26,1300,species369,3
2,26,2_26,1300,species291,8
2,26,2_26,1300,species390,5
2,26,2_26,1300,species288,5
2,26,2_26,1300,species295,2
61,91,61_91,4503,species174,3
61,91,61_91,4503,species92,4
61,91,61_91,4503,species298,3
61,91,61_91,4503,species228,10
61,91,61_91,4503,species230,5
61,91,61_91,4503,species248,4
61,91,61_91,4503,species153,9
61,91,61_91,4503,species3,7
61,91,61_91,4503,species249,11
61,91,61_91,4503,species52,2
61,91,61_91,4503,species227,9
61,91,61_91,4503,species237,1
61,91,61_91,4503,species129,5
61,91,61_91,4503,species59,6
61,91,61_91,4503,species159,8
61,91,61_91,4503,species331,8
61,91,61_91,4503,species166,2
62,43,62_43,2103,species74,4
62,43,62_43,2103,species166,7
62,43,62_43,2103,species49,7
62,43,62_43,2103,species391,11
62,43,62_43,2103,species371,6
62,43,62_43,2103,species159,11
62,43,62_43,2103,species52,2
52,49,52_49,2402,species164,5
52,49,52_49,2402,species371,7
52,49,52_49,2402,species227,8
52,49,52_49,2402,species295,8
52,49,52_49,2402,species286,5
52,49,52_49,2402,species308,1
29,78,29_78,3901,species99,1
29,78,29_78,3901,species288,2
29,78,29_78,3901,species371,2
29,78,29_78,3901,species166,6
29,78,29_78,3901,species237,7
29,78,29_78,3901,species331,8
29,78,29_78,3901,species374,9
29,78,29_78,3901,species175,7
49,55,49_55,2702,species317,8
49,55,49_55,2702,species371,10
49,55,49_55,2702,species166,3
49,55,49_55,2702,species331,7
49,55,49_55,2702,species291,7
13,41,13_41,2000,species151,10
13,41,13_41,2000,species115,3
13,41,13_41,2000,species29,8
13,41,13_41,2000,species368,1
13,41,13_41,2000,species288,8
13,41,13_41,2000,species371,4
13,41,13_41,2000,species166,5
74,87,74_87,4303,species281,7
74,87,74_87,4303,species262,6
74,87,74_87,4303,species397,8
74,87,74_87,4303,species5,11
74,87,74_87,4303,species228,5
74,87,74_87,4303,species230,6
74,87,74_87,4303,species153,8
74,87,74_87,4303,species119,6
74,87,74_87,4303,species308,8
74,87,74_87,4303,species249,8
74,87,74_87,4303,species303,2
74,87,74_87,4303,species288,5
74,87,74_87,4303,species59,4
74,87,74_87,4303,species159,6
74,87,74_87,4303,species331,6
74,87,74_87,4303,species371,3
74,87,74_87,4303,species166,4
42,53,42_53,2602,species5,10
42,53,42_53,2602,species303,6
42,53,42_53,2602,species227,9
42,53,42_53,2602,species59,11
42,53,42_53,2602,species166,2
42,53,42_53,2602,species159,9
42,53,42_53,2602,species371,10
42,53,42_53,2602,species164,5
20,91,20_91,4501,species61,8
20,91,20_91,4501,species397,5
20,91,20_91,4501,species161,11
20,91,20_91,4501,species175,3
20,91,20_91,4501,species331,2
20,91,20_91,4501,species166,1
20,91,20_91,4501,species260,3
14,1,14_1,0,species302,6
14,1,14_1,0,species371,10
14,1,14_1,0,species166,8
14,1,14_1,0,species237,1
14,1,14_1,0,species374,6
14,1,14_1,0,species159,9
14,1,14_1,0,species129,10
65,52,65_52,2603,species177,11
65,52,65_52,2603,species358,4
65,52,65_52,2603,species29,1
65,52,65_52,2603,species249,3
65,52,65_52,2603,species374,4
65,52,65_52,2603,species295,9
83,45,83_45,2204,species237,8
83,45,83_45,2204,species288,7
83,45,83_45,2204,species371,1
83,45,83_45,2204,species374,6
83,45,83_45,2204,species166,8
83,45,83_45,2204,species59,7
31,76,31_76,3801,species97,1
31,76,31_76,3801,species166,4
31,76,31_76,3801,species52,5
31,76,31_76,3801,species249,9
31,76,31_76,3801,species287,8
74,56,74_56,2803,species391,6
74,56,74_56,2803,species291,10
74,56,74_56,2803,species331,2
74,56,74_56,2803,species166,7
74,56,74_56,2803,species303,4
74,56,74_56,2803,species59,4
74,56,74_56,2803,species371,3
79,40,79_40,2003,species358,7
79,40,79_40,2003,species159,10
79,40,79_40,2003,species295,7
79,40,79_40,2003,species166,6
79,40,79_40,2003,species266,2
79,40,79_40,2003,species371,8
79,40,79_40,2003,species59,1
79,40,79_40,2003,species3,8
79,40,79_40,2003,species331,8
79,40,79_40,2003,species172,7
34,34,34_34,1701,species318,11
34,34,34_34,1701,species85,4
34,34,34_34,1701,species23,9
34,34,34_34,1701,species126,7
34,34,34_34,1701,species260,4
34,34,34_34,1701,species391,8
34,34,34_34,1701,species249,1
34,34,34_34,1701,species52,7
34,34,34_34,1701,species291,8
34,34,34_34,1701,species129,4
34,34,34_34,1701,species371,2
34,34,34_34,1701,species166,9
39,50,39_50,2501,species371,5
39,50,39_50,2501,species295,5
39,50,39_50,2501,species166,5
39,50,39_50,2501,species262,1
20,27,20_27,1301,species18,9
20,27,20_27,1301,species251,11
20,27,20_27,1301,species81,9
20,27,20_27,1301,species303,3
20,27,20_27,1301,species159,8
20,27,20_27,1301,species331,5
20,27,20_27,1301,species371,2
0,61,0_61,3000,species177,3
0,61,0_61,3000,species308,1
0,61,0_61,3000,species374,5
0,61,0_61,3000,species59,6
0,61,0_61,3000,species166,11
0,61,0_61,3000,species287,4
0,61,0_61,3000,species371,4
81,71,81_71,3504,species287,3
81,71,81_71,3504,species391,2
81,71,81_71,3504,species249,4
81,71,81_71,3504,species303,3
81,71,81_71,3504,species227,4
81,71,81_71,3504,species374,4
81,71,81_71,3504,species129,10
81,71,81_71,3504,species295,7
81,71,81_71,3504,species159,2
81,71,81_71,3504,species331,5
81,71,81_71,3504,species371,3
81,71,81_71,3504,species166,4
19,70,19_70,3500,species175,11
19,70,19_70,3500,species371,5
19,70,19_70,3500,species288,7
19,70,19_70,3500,species166,10
19,70,19_70,3500,species172,4
19,70,19_70,3500,species130,3
19,70,19_70,3500,species159,2
19,70,19_70,3500,species331,11
19,70,19_70,3500,species49,6
19,70,19_70,3500,species374,5
19,70,19_70,3500,species3,2
73,96,73_96,4803,species371,7
73,96,73_96,4803,species49,4
73,96,73_96,4803,species166,5
73,96,73_96,4803,species374,4
73,96,73_96,4803,species228,6
73,96,73_96,4803,species159,9
73,96,73_96,4803,species295,6
73,96,73_96,4803,species164,5
73,96,73_96,4803,species175,7
73,96,73_96,4803,species331,11
35,4,35_4,201,species150,8
35,4,35_4,201,species166,8
35,4,35_4,201,species390,8
35,4,35_4,201,species59,6
35,4,35_4,201,species159,11
35,4,35_4,201,species164,2
35,4,35_4,201,species129,5
35,4,35_4,201,species371,5
35,4,35_4,201,species331,11
35,4,35_4,201,species374,7
35,4,35_4,201,species266,5
35,4,35_4,201,species295,3
0,91,0_91,4500,species3,10
0,91,0_91,4500,species49,8
0,91,0_91,4500,species164,10
0,91,0_91,4500,species172,3
0,91,0_91,4500,species288,9
0,91,0_91,4500,species52,10
0,91,0_91,4500,species374,1
0,91,0_91,4500,species59,11
0,91,0_91,4500,species371,11
0,91,0_91,4500,species166,11
91,60,91_60,3004,species231,11
91,60,91_60,3004,species3,4
91,60,91_60,3004,species288,6
91,60,91_60,3004,species291,6
91,60,91_60,3004,species295,4
91,60,91_60,3004,species166,9
91,60,91_60,3004,species371,9
91,60,91_60,3004,species391,1
28,97,28_97,4801,species260,10
28,97,28_97,4801,species248,8
28,97,28_97,4801,species291,6
28,97,28_97,4801,species59,3
28,97,28_97,4801,species295,7
28,97,28_97,4801,species371,9
28,97,28_97,4801,species166,4
53,95,53_95,4702,species324,5
53,95,53_95,4702,species249,4
53,95,53_95,4702,species59,8
53,95,53_95,4702,species331,3
53,95,53_95,4702,species166,5
53,95,53_95,4702,species81,1
53,95,53_95,4702,species371,5
32,56,32_56,2801,species129,3
32,56,32_56,2801,species295,10
32,56,32_56,2801,species172,11
32,56,32_56,2801,species371,4
32,56,32_56,2801,species303,11
32,56,32_56,2801,species343,11
32,56,32_56,2801,species331,6
32,56,32_56,2801,species171,1
32,56,32_56,2801,species52,11
32,56,32_56,2801,species291,11
32,56,32_56,2801,species46,2
32,56,32_56,2801,species166,3
32,56,32_56,2801,species92,8
32,56,32_56,2801,species130,8
32,56,32_56,2801,species228,7
32,56,32_56,2801,species248,3
46,38,46_38,1902,species397,5
46,38,46_38,1902,species161,6
46,38,46_38,1902,species130,10
46,38,46_38,1902,species308,7
46,38,46_38,1902,species59,11
46,38,46_38,1902,species371,4
46,38,46_38,1902,species166,8
51,49,51_49,2402,species292,2
51,49,51_49,2402,species164,1
51,49,51_49,2402,species331,1
51,49,51_49,2402,species227,10
51,49,51_49,2402,species295,10
0,10,0_10,500,species102,5
0,10,0_10,500,species81,9
0,10,0_10,500,species298,3
0,10,0_10,500,species249,5
0,10,0_10,500,species129,10
0,10,0_10,500,species159,9
0,10,0_10,500,species371,4
0,10,0_10,500,species166,11
0,10,0_10,500,species295,8
0,10,0_10,500,species130,3
0,10,0_10,500,species288,10
0,10,0_10,500,species266,5
0,10,0_10,500,species260,9
0,10,0_10,500,species146,5
0,10,0_10,500,species374,7
0,10,0_10,500,species44,8
0,10,0_10,500,species291,11
0,10,0_10,500,species161,10
0,10,0_10,500,species343,10
0,10,0_10,500,species59,4
0,10,0_10,500,species172,6
0,10,0_10,500,species237,1
0,10,0_10,500,species126,1
0,10,0_10,500,species119,6
57,5,57_5,202,species311,7
57,5,57_5,202,species313,2
57,5,57_5,202,species350,8
57,5,57_5,202,species290,8
57,5,57_5,202,species298,4
57,5,57_5,202,species260,9
57,5,57_5,202,species302,7
57,5,57_5,202,species119,8
57,5,57_5,202,species308,6
57,5,57_5,202,species303,7
57,5,57_5,202,species288,5
57,5,57_5,202,species227,6
57,5,57_5,202,species291,4
57,5,57_5,202,species237,4
57,5,57_5,202,species159,11
57,5,57_5,202,species331,11
57,5,57_5,202,species371,4
57,5,57_5,202,species166,7
15,17,15_17,800,species159,2
15,17,15_17,800,species166,1
15,17,15_17,800,species371,2
15,17,15_17,800,species295,10
15,17,15_17,800,species308,2
15,17,15_17,800,species331,6
15,17,15_17,800,species164,2
15,17,15_17,800,species237,10
15,17,15_17,800,species368,5
15,17,15_17,800,species288,4
15,17,15_17,800,species59,10
15,17,15_17,800,species102,9
87,33,87_33,1604,species52,4
87,33,87_33,1604,species237,9
87,33,87_33,1604,species371,8
87,33,87_33,1604,species166,5
87,33,87_33,1604,species159,11
49,32,49_32,1602,species298,6
49,32,49_32,1602,species237,6
49,32,49_32,1602,species295,3
49,32,49_32,1602,species371,1
49,32,49_32,1602,species291,5
49,32,49_32,1602,species374,1
68,32,68_32,1603,species29,3
68,32,68_32,1603,species230,11
68,32,68_32,1603,species227,10
68,32,68_32,1603,species166,6
68,32,68_32,1603,species288,10
68,32,68_32,1603,species295,3
68,32,68_32,1603,species129,9
68,32,68_32,1603,species374,4
68,32,68_32,1603,species237,6
68,32,68_32,1603,species308,10
99,58,99_58,2904,species331,6
99,58,99_58,2904,species371,1
99,58,99_58,2904,species374,5
99,58,99_58,2904,species166,2
61,27,61_27,1303,species175,3
61,27,61_27,1303,species291,11
61,27,61_27,1303,species166,4
61,27,61_27,1303,species159,8
61,15,61_15,703,species72,11
61,15,61_15,703,species166,6
61,15,61_15,703,species227,10
61,15,61_15,703,species331,1
61,15,61_15,703,species371,7
61,15,61_15,703,species308,9
61,15,61_15,703,species306,9
62,95,62_95,4703,species166,9
62,95,62_95,4703,species371,5
62,95,62_95,4703,species164,5
32,19,32_19,901,species131,11
32,19,32_19,901,species371,10
32,19,32_19,901,species166,6
2,90,2_90,4500,species237,2
2,90,2_90,4500,species371,4
2,90,2_90,4500,species59,2
2,90,2_90,4500,species166,1
2,90,2_90,4500,species308,8
2,90,2_90,4500,species52,5
2,90,2_90,4500,species49,4
2,90,2_90,4500,species291,1
2,90,2_90,4500,species295,11
19,29,19_29,1400,species374,6
19,29,19_29,1400,species371,6
19,29,19_29,1400,species119,4
19,29,19_29,1400,species166,5
19,29,19_29,1400,species159,10
19,29,19_29,1400,species323,2
19,29,19_29,1400,species153,10
44,32,44_32,1602,species106,8
44,32,44_32,1602,species303,7
44,32,44_32,1602,species166,11
44,32,44_32,1602,species129,1
27,43,27_43,2101,species371,9
27,43,27_43,2101,species166,1
27,43,27_43,2101,species159,10
27,43,27_43,2101,species29,5
27,43,27_43,2101,species324,5
27,43,27_43,2101,species5,2
27,43,27_43,2101,species303,5
27,43,27_43,2101,species3,8
74,23,74_23,1103,species142,2
74,23,74_23,1103,species46,1
74,23,74_23,1103,species249,5
74,23,74_23,1103,species303,7
74,23,74_23,1103,species374,3
74,23,74_23,1103,species129,3
74,23,74_23,1103,species295,11
74,23,74_23,1103,species371,2
53,3,53_3,102,species92,1
53,3,53_3,102,species260,2
53,3,53_3,102,species288,4
53,3,53_3,102,species331,10
53,3,53_3,102,species166,5
11,19,11_19,900,species164,10
11,19,11_19,900,species44,9
11,19,11_19,900,species166,6
11,19,11_19,900,species146,1
11,19,11_19,900,species125,2
67,70,67_70,3503,species105,8
67,70,67_70,3503,species260,2
67,70,67_70,3503,species302,3
67,70,67_70,3503,species368,1
67,70,67_70,3503,species130,8
67,70,67_70,3503,species164,3
67,70,67_70,3503,species237,10
67,70,67_70,3503,species374,5
67,70,67_70,3503,species129,10
67,70,67_70,3503,species159,4
67,70,67_70,3503,species331,3
67,70,67_70,3503,species371,6
67,70,67_70,3503,species166,10
68,19,68_19,903,species310,4
68,19,68_19,903,species78,1
68,19,68_19,903,species262,6
68,19,68_19,903,species390,3
