P-xcor,P-ycor,patch ID,Block ID,Species,Number in yard
0,42,0_42,2100,species166,6
0,42,0_42,2100,species371,9
0,42,0_42,2100,species331,7
0,42,0_42,2100,species260,6
0,42,0_42,2100,species130,9
0,42,0_42,2100,species249,1
18,69,18_69,3400,species237,5
18,69,18_69,3400,species331,6
18,69,18_69,3400,species371,2
18,69,18_69,3400,species166,6
18,69,18_69,3400,species172,6
18,69,18_69,3400,species374,8
18,69,18_69,3400,species159,3
93,1,93_1,4,species99,8
93,1,93_1,4,species46,8
93,1,93_1,4,species287,4
93,1,93_1,4,species3,2
93,1,93_1,4,species164,10
93,1,93_1,4,species172,7
93,1,93_1,4,species288,4
93,1,93_1,4,species291,6
93,1,93_1,4,species374,7
93,1,93_1,4,species166,2
74,63,74_63,3103,species86,3
74,63,74_63,3103,species302,2
74,63,74_63,3103,species308,2
74,63,74_63,3103,species52,8
74,63,74_63,3103,species227,9
74,63,74_63,3103,species159,2
74,63,74_63,3103,species166,8
44,11,44_11,502,species390,8
44,11,44_11,502,species308,5
44,11,44_11,502,species288,5
44,11,44_11,502,species227,3
44,11,44_11,502,species371,1
44,11,44_11,502,species166,8
44,11,44_11,502,species331,8
8,40,8_40,2000,species371,7
8,40,8_40,2000,species166,1
8,40,8_40,2000,species59,8
8,40,8_40,2000,species331,10
8,40,8_40,2000,species291,2
22,88,22_88,4401,species251,10
22,88,22_88,4401,species249,8
22,88,22_88,4401,species371,5
22,88,22_88,4401,species166,6
22,88,22_88,4401,species59,11
22,88,22_88,4401,species52,7
22,88,22_88,4401,species172,6
22,88,22_88,4401,species374,3
22,88,22_88,4401,species331,7
57,92,57_92,4602,species69,1
57,92,57_92,4602,species358,6
57,92,57_92,4602,species237,3
57,92,57_92,4602,species59,7
57,92,57_92,4602,species331,4
57,92,57_92,4602,species166,8
10,86,10_86,4300,species248,4
10,86,10_86,4300,species249,9
10,86,10_86,4300,species59,6
10,86,10_86,4300,species331,8
10,86,10_86,4300,species166,5
10,86,10_86,4300,species371,2
10,86,10_86,4300,species295,8
12,90,12_90,4500,species230,1
12,90,12_90,4500,species166,5
12,90,12_90,4500,species159,10
12,90,12_90,4500,species371,8
12,90,12_90,4500,species295,7
12,90,12_90,4500,species331,10
12,90,12_90,4500,species374,7
12,90,12_90,4500,species368,7
12,90,12_90,4500,species303,5
12,90,12_90,4500,species129,6
51,38,51_38,1902,species114,6
51,38,51_38,1902,species392,3
51,38,51_38,1902,species15,10
51,38,51_38,1902,species81,7
51,38,51_38,1902,species119,8
51,38,51_38,1902,species287,5
51,38,51_38,1902,species3,6
51,38,51_38,1902,species175,6
51,38,51_38,1902,species266,11
51,38,51_38,1902,species130,2
51,38,51_38,1902,species308,2
51,38,51_38,1902,species249,1
51,38,51_38,1902,species303,11
51,38,51_38,1902,species164,4
51,38,51_38,1902,species288,2
51,38,51_38,1902,species52,10
51,38,51_38,1902,species227,6
51,38,51_38,1902,species129,5
51,38,51_38,1902,species59,4
51,38,51_38,1902,species371,6
51,38,51_38,1902,species166,8
29,64,29_64,3201,species75,2
29,64,29_64,3201,species358,5
29,64,29_64,3201,species153,11
29,64,29_64,3201,species249,1
29,64,29_64,3201,species371,3
29,64,29_64,3201,species166,5
29,48,29_48,2401,species159,5
29,48,29_48,2401,species371,8
29,48,29_48,2401,species260,10
29,48,29_48,2401,species288,8
29,48,29_48,2401,species166,1
3,44,3_44,2200,species227,9
3,44,3_44,2200,species371,6
3,44,3_44,2200,species166,11
3,44,3_44,2200,species295,5
3,44,3_44,2200,species331,7
1,50,1_50,2500,species28,1
1,50,1_50,2500,species46,7
1,50,1_50,2500,species228,1
1,50,1_50,2500,species3,3
1,50,1_50,2500,species249,5
1,50,1_50,2500,species164,4
1,50,1_50,2500,species52,3
1,50,1_50,2500,species291,3
1,50,1_50,2500,species331,4
1,50,1_50,2500,species371,5
1,50,1_50,2500,species166,9
18,81,18_81,4000,species220,8
18,81,18_81,4000,species226,10
18,81,18_81,4000,species374,9
18,81,18_81,4000,species295,8
18,81,18_81,4000,species166,7
13,3,13_3,100,species115,4
13,3,13_3,100,species328,7
13,3,13_3,100,species308,8
13,3,13_3,100,species249,11
13,3,13_3,100,species295,5
13,3,13_3,100,species371,4
13,3,13_3,100,species166,5
13,3,13_3,100,species164,10
53,86,53_86,4302,species371,5
53,86,53_86,4302,species166,8
53,86,53_86,4302,species331,8
53,86,53_86,4302,species159,9
53,86,53_86,4302,species129,6
53,86,53_86,4302,species324,6
53,86,53_86,4302,species266,9
53,86,53_86,4302,species249,3
53,86,53_86,4302,species368,9
55,21,55_21,1002,species130,11
55,21,55_21,1002,species371,10
55,21,55_21,1002,species295,9
55,21,55_21,1002,species166,3
55,21,55_21,1002,species159,10
55,21,55_21,1002,species331,9
55,21,55_21,1002,species129,8
44,72,44_72,3602,species371,8
44,72,44_72,3602,species166,11
44,72,44_72,3602,species374,9
44,72,44_72,3602,species52,1
44,72,44_72,3602,species331,8
44,72,44_72,3602,species303,2
44,72,44_72,3602,species172,9
76,74,76_74,3703,species237,8
76,74,76_74,3703,species295,9
76,74,76_74,3703,species303,2
76,74,76_74,3703,species371,4
76,74,76_74,3703,species166,7
76,74,76_74,3703,species374,9
76,74,76_74,3703,species129,9
76,74,76_74,3703,species159,5
76,74,76_74,3703,species227,3
76,74,76_74,3703,species328,5
95,87,95_87,4304,species306,1
95,87,95_87,4304,species262,11
95,87,95_87,4304,species328,11
95,87,95_87,4304,species226,7
95,87,95_87,4304,species11,2
95,87,95_87,4304,species230,4
95,87,95_87,4304,species303,10
95,87,95_87,4304,species164,10
95,87,95_87,4304,species288,7
95,87,95_87,4304,species237,7
95,87,95_87,4304,species374,3
95,87,95_87,4304,species331,8
95,87,95_87,4304,species166,1
53,80,53_80,4002,species167,3
53,80,53_80,4002,species15,7
53,80,53_80,4002,species251,4
53,80,53_80,4002,species323,10
53,80,53_80,4002,species266,7
53,80,53_80,4002,species164,3
53,80,53_80,4002,species288,9
53,80,53_80,4002,species52,11
53,80,53_80,4002,species331,1
53,80,53_80,4002,species371,6
53,80,53_80,4002,species166,2
81,78,81_78,3904,species328,6
81,78,81_78,3904,species161,6
81,78,81_78,3904,species303,5
81,78,81_78,3904,species295,4
81,78,81_78,3904,species166,11
30,7,30_7,301,species228,10
30,7,30_7,301,species3,3
30,7,30_7,301,species130,5
30,7,30_7,301,species227,1
30,7,30_7,301,species237,8
30,7,30_7,301,species166,10
40,69,40_69,3402,species125,5
40,69,40_69,3402,species276,4
40,69,40_69,3402,species81,2
40,69,40_69,3402,species11,10
40,69,40_69,3402,species302,10
40,69,40_69,3402,species287,8
40,69,40_69,3402,species266,3
40,69,40_69,3402,species130,4
40,69,40_69,3402,species227,1
40,69,40_69,3402,species291,3
40,69,40_69,3402,species374,7
40,69,40_69,3402,species129,11
40,69,40_69,3402,species159,3
40,69,40_69,3402,species371,5
40,69,40_69,3402,species166,11
3,76,3_76,3800,species248,4
3,76,3_76,3800,species371,2
3,76,3_76,3800,species166,3
3,76,3_76,3800,species159,6
3,76,3_76,3800,species295,7
3,76,3_76,3800,species129,4
3,76,3_76,3800,species331,4
3,76,3_76,3800,species237,7
3,76,3_76,3800,species46,10
81,46,81_46,2304,species164,9
81,46,81_46,2304,species166,5
81,46,81_46,2304,species295,5
81,46,81_46,2304,species249,9
81,46,81_46,2304,species374,8
81,46,81_46,2304,species371,9
80,92,80_92,4604,species371,5
80,92,80_92,4604,species331,3
80,92,80_92,4604,species166,11
80,92,80_92,4604,species59,11
80,92,80_92,4604,species129,6
80,92,80_92,4604,species295,10
5,62,5_62,3100,species166,9
5,62,5_62,3100,species129,5
5,62,5_62,3100,species331,4
5,62,5_62,3100,species371,10
5,62,5_62,3100,species295,10
5,62,5_62,3100,species227,10
56,39,56_39,1902,species150,1
56,39,56_39,1902,species119,2
56,39,56_39,1902,species288,3
56,39,56_39,1902,species159,8
56,39,56_39,1902,species166,7
17,51,17_51,2500,species328,8
17,51,17_51,2500,species130,5
17,51,17_51,2500,species371,7
17,51,17_51,2500,species166,1
17,51,17_51,2500,species52,2
17,51,17_51,2500,species331,1
29,86,29_86,4301,species168,1
29,86,29_86,4301,species131,4
29,86,29_86,4301,species104,5
29,86,29_86,4301,species153,10
29,86,29_86,4301,species52,10
29,86,29_86,4301,species291,8
29,86,29_86,4301,species166,7
29,86,29_86,4301,species371,4
29,86,29_86,4301,species172,4
29,86,29_86,4301,species129,9
29,86,29_86,4301,species266,7
29,86,29_86,4301,species59,3
82,47,82_47,2304,species350,3
82,47,82_47,2304,species251,2
82,47,82_47,2304,species49,4
82,47,82_47,2304,species374,10
82,47,82_47,2304,species59,5
82,47,82_47,2304,species166,5
97,13,97_13,604,species75,1
97,13,97_13,604,species166,11
97,13,97_13,604,species331,2
73,4,73_4,203,species391,9
73,4,73_4,203,species308,3
73,4,73_4,203,species227,2
73,4,73_4,203,species166,7
73,4,73_4,203,species159,4
87,43,87_43,2104,species44,1
87,43,87_43,2104,species291,6
87,43,87_43,2104,species374,4
87,43,87_43,2104,species59,2
87,43,87_43,2104,species166,3
87,43,87_43,2104,species159,10
87,43,87_43,2104,species371,4
87,43,87_43,2104,species331,1
87,43,87_43,2104,species130,5
31,43,31_43,2101,species388,1
31,43,31_43,2101,species69,11
31,43,31_43,2101,species78,8
31,43,31_43,2101,species92,5
31,43,31_43,2101,species74,8
31,43,31_43,2101,species150,8
31,43,31_43,2101,species248,4
31,43,31_43,2101,species153,11
31,43,31_43,2101,species171,2
31,43,31_43,2101,species302,8
31,43,31_43,2101,species3,4
31,43,31_43,2101,species391,5
31,43,31_43,2101,species49,11
31,43,31_43,2101,species308,10
31,43,31_43,2101,species164,3
31,43,31_43,2101,species172,2
31,43,31_43,2101,species52,11
31,43,31_43,2101,species227,6
31,43,31_43,2101,species291,4
31,43,31_43,2101,species374,4
31,43,31_43,2101,species295,7
31,43,31_43,2101,species159,2
31,43,31_43,2101,species371,1
31,43,31_43,2101,species166,3
25,48,25_48,2401,species331,11
25,48,25_48,2401,species166,4
25,48,25_48,2401,species371,2
25,48,25_48,2401,species287,4
77,2,77_2,103,species242,4
77,2,77_2,103,species150,9
77,2,77_2,103,species129,8
77,2,77_2,103,species371,4
77,2,77_2,103,species166,2
77,2,77_2,103,species308,6
30,68,30_68,3401,species379,7
30,68,30_68,3401,species262,5
30,68,30_68,3401,species333,7
30,68,30_68,3401,species302,8
30,68,30_68,3401,species287,5
30,68,30_68,3401,species3,2
30,68,30_68,3401,species49,8
30,68,30_68,3401,species130,7
30,68,30_68,3401,species308,3
30,68,30_68,3401,species172,4
30,68,30_68,3401,species237,6
30,68,30_68,3401,species159,7
30,68,30_68,3401,species371,11
30,68,30_68,3401,species166,9
52,61,52_61,3002,species371,3
52,61,52_61,3002,species331,4
52,61,52_61,3002,species166,2
52,61,52_61,3002,species374,8
52,61,52_61,3002,species295,9
52,61,52_61,3002,species129,6
52,61,52_61,3002,species49,6
52,61,52_61,3002,species52,1
52,61,52_61,3002,species249,11
52,61,52_61,3002,species59,10
26,57,26_57,2801,species171,6
26,57,26_57,2801,species308,1
26,57,26_57,2801,species52,8
26,57,26_57,2801,species237,8
26,57,26_57,2801,species129,1
26,57,26_57,2801,species371,2
91,4,91_4,204,species237,10
91,4,91_4,204,species331,8
91,4,91_4,204,species166,7
91,4,91_4,204,species295,5
91,4,91_4,204,species371,3
91,4,91_4,204,species159,3
69,5,69_5,203,species126,2
69,5,69_5,203,species291,3
69,5,69_5,203,species129,7
69,5,69_5,203,species331,1
69,5,69_5,203,species166,1
10,27,10_27,1300,species29,8
10,27,10_27,1300,species119,9
10,27,10_27,1300,species371,2
10,27,10_27,1300,species166,1
10,27,10_27,1300,species331,9
10,27,10_27,1300,species374,5
10,27,10_27,1300,species59,4
10,27,10_27,1300,species227,11
3,57,3_57,2800,species303,6
3,57,3_57,2800,species371,7
3,57,3_57,2800,species166,10
3,57,3_57,2800,species49,3
3,57,3_57,2800,species331,9
3,57,3_57,2800,species291,4
3,57,3_57,2800,species159,9
3,57,3_57,2800,species295,2
3,57,3_57,2800,species227,6
3,57,3_57,2800,species374,7
77,4,77_4,203,species61,1
77,4,77_4,203,species323,4
77,4,77_4,203,species230,8
77,4,77_4,203,species3,9
77,4,77_4,203,species129,7
77,4,77_4,203,species159,5
77,4,77_4,203,species166,2
89,53,89_53,2604,species61,6
89,53,89_53,2604,species161,6
89,53,89_53,2604,species49,3
89,53,89_53,2604,species371,7
89,53,89_53,2604,species166,8
89,53,89_53,2604,species59,5
89,53,89_53,2604,species129,7
85,14,85_14,704,species114,2
85,14,85_14,704,species119,5
85,14,85_14,704,species175,2
85,14,85_14,704,species303,6
85,14,85_14,704,species164,4
85,14,85_14,704,species371,8
85,14,85_14,704,species166,9
85,14,85_14,704,species159,4
86,91,86_91,4504,species3,9
86,91,86_91,4504,species159,7
86,91,86_91,4504,species166,1
86,91,86_91,4504,species371,3
86,91,86_91,4504,species331,8
86,91,86_91,4504,species59,10
86,91,86_91,4504,species295,3
86,91,86_91,4504,species328,9
24,56,24_56,2801,species242,4
24,56,24_56,2801,species69,5
24,56,24_56,2801,species343,6
24,56,24_56,2801,species46,7
24,56,24_56,2801,species11,2
24,56,24_56,2801,species171,11
24,56,24_56,2801,species119,7
24,56,24_56,2801,species308,6
24,56,24_56,2801,species303,7
24,56,24_56,2801,species291,11
24,56,24_56,2801,species374,2
24,56,24_56,2801,species129,10
24,56,24_56,2801,species59,9
24,56,24_56,2801,species295,1
24,56,24_56,2801,species331,7
24,56,24_56,2801,species371,1
24,56,24_56,2801,species166,7
80,1,80_1,4,species249,10
80,1,80_1,4,species227,6
80,1,80_1,4,species237,8
80,1,80_1,4,species129,10
80,1,80_1,4,species331,10
80,1,80_1,4,species371,5
80,1,80_1,4,species166,5
98,6,98_6,304,species166,5
98,6,98_6,304,species371,10
98,6,98_6,304,species172,2
98,6,98_6,304,species237,3
98,6,98_6,304,species153,3
90,70,90_70,3504,species174,9
90,70,90_70,3504,species46,5
90,70,90_70,3504,species228,1
90,70,90_70,3504,species291,11
90,70,90_70,3504,species166,4
90,70,90_70,3504,species371,2
90,70,90_70,3504,species288,4
90,70,90_70,3504,species331,9
90,70,90_70,3504,species295,4
68,66,68_66,3303,species228,9
68,66,68_66,3303,species266,1
68,66,68_66,3303,species331,4
68,66,68_66,3303,species166,7
68,66,68_66,3303,species129,10
68,66,68_66,3303,species172,8
68,66,68_66,3303,species371,6
68,66,68_66,3303,species159,8
68,66,68_66,3303,species391,9
68,66,68_66,3303,species295,10
68,66,68_66,3303,species59,8
68,66,68_66,3303,species374,2
68,66,68_66,3303,species288,9
86,79,86_79,3904,species129,8
86,79,86_79,3904,species59,8
86,79,86_79,3904,species371,8
86,79,86_79,3904,species166,4
86,79,86_79,3904,species331,4
86,79,86_79,3904,species308,1
47,2,47_2,102,species371,10
47,2,47_2,102,species159,3
47,2,47_2,102,species166,8
47,2,47_2,102,species59,7
59,56,59_56,2802,species261,1
59,56,59_56,2802,species144,11
59,56,59_56,2802,species226,9
59,56,59_56,2802,species11,11
59,56,59_56,2802,species130,10
59,56,59_56,2802,species295,5
59,56,59_56,2802,species159,6
59,56,59_56,2802,species371,2
59,56,59_56,2802,species166,9
74,6,74_6,303,species8,11
74,6,74_6,303,species82,2
74,6,74_6,303,species251,7
74,6,74_6,303,species150,10
74,6,74_6,303,species324,11
74,6,74_6,303,species266,7
74,6,74_6,303,species368,3
74,6,74_6,303,species249,3
74,6,74_6,303,species52,2
74,6,74_6,303,species227,1
74,6,74_6,303,species129,3
74,6,74_6,303,species159,9
74,6,74_6,303,species166,6
99,36,99_36,1804,species129,3
99,36,99_36,1804,species166,9
99,36,99_36,1804,species371,6
99,36,99_36,1804,species331,6
99,36,99_36,1804,species59,7
99,36,99_36,1804,species260,7
99,36,99_36,1804,species159,4
99,36,99_36,1804,species374,4
30,0,30_0,1,species324,11
30,0,30_0,1,species248,5
30,0,30_0,1,species166,8
30,0,30_0,1,species371,1
30,0,30_0,1,species331,5
30,0,30_0,1,species249,11
23,17,23_17,801,species397,8
23,17,23_17,801,species150,4
23,17,23_17,801,species230,7
23,17,23_17,801,species130,4
23,17,23_17,801,species308,10
23,17,23_17,801,species249,7
23,17,23_17,801,species227,11
23,17,23_17,801,species129,7
23,17,23_17,801,species295,11
23,17,23_17,801,species166,6
40,31,40_31,1502,species10,10
40,31,40_31,1502,species105,7
40,31,40_31,1502,species251,11
40,31,40_31,1502,species119,1
40,31,40_31,1502,species175,3
40,31,40_31,1502,species391,5
40,31,40_31,1502,species172,2
40,31,40_31,1502,species288,9
40,31,40_31,1502,species166,9
8,18,8_18,900,species393,7
8,18,8_18,900,species175,3
8,18,8_18,900,species227,8
8,18,8_18,900,species166,9
8,18,8_18,900,species371,1
8,18,8_18,900,species331,5
8,18,8_18,900,species59,5
8,18,8_18,900,species291,11
34,21,34_21,1001,species298,7
34,21,34_21,1001,species130,9
34,21,34_21,1001,species371,10
34,21,34_21,1001,species331,2
34,21,34_21,1001,species166,7
34,21,34_21,1001,species288,11
34,21,34_21,1001,species129,2
34,21,34_21,1001,species159,3
34,21,34_21,1001,species295,3
34,21,34_21,1001,species237,3
34,21,34_21,1001,species303,11
34,21,34_21,1001,species59,8
34,21,34_21,1001,species302,3
63,10,63_10,503,species295,2
63,10,63_10,503,species166,8
63,10,63_10,503,species371,3
63,10,63_10,503,species331,5
63,10,63_10,503,species59,3
63,10,63_10,503,species237,7
63,10,63_10,503,species227,4
63,10,63_10,503,species159,5
53,94,53_94,4702,species226,1
53,94,53_94,4702,species153,2
53,94,53_94,4702,species175,7
53,94,53_94,4702,species249,4
53,94,53_94,4702,species303,7
53,94,53_94,4702,species227,11
53,94,53_94,4702,species166,8
60,42,60_42,2103,species281,10
60,42,60_42,2103,species74,8
60,42,60_42,2103,species367,7
60,42,60_42,2103,species249,5
60,42,60_42,2103,species371,11
60,42,60_42,2103,species166,5
60,42,60_42,2103,species172,3
60,42,60_42,2103,species295,6
52,26,52_26,1302,species159,5
52,26,52_26,1302,species166,2
52,26,52_26,1302,species371,8
52,26,52_26,1302,species59,9
52,26,52_26,1302,species295,10
52,26,52_26,1302,species308,2
52,26,52_26,1302,species331,8
52,26,52_26,1302,species227,10
52,26,52_26,1302,species130,1
43,49,43_49,2402,species175,5
43,49,43_49,2402,species374,9
43,49,43_49,2402,species166,1
43,49,43_49,2402,species295,8
43,49,43_49,2402,species371,8
43,49,43_49,2402,species331,5
43,49,43_49,2402,species230,7
43,49,43_49,2402,species237,7
43,49,43_49,2402,species59,8
55,10,55_10,502,species250,9
55,10,55_10,502,species87,4
55,10,55_10,502,species310,7
55,10,55_10,502,species92,5
55,10,55_10,502,species11,10
55,10,55_10,502,species302,11
55,10,55_10,502,species175,5
55,10,55_10,502,species49,9
55,10,55_10,502,species130,1
55,10,55_10,502,species308,2
55,10,55_10,502,species249,10
55,10,55_10,502,species164,5
55,10,55_10,502,species172,2
55,10,55_10,502,species52,9
55,10,55_10,502,species227,3
55,10,55_10,502,species291,1
55,10,55_10,502,species129,11
55,10,55_10,502,species295,4
55,10,55_10,502,species159,9
55,10,55_10,502,species371,6
55,10,55_10,502,species166,5
56,23,56_23,1102,species371,3
56,23,56_23,1102,species166,1
56,23,56_23,1102,species331,2
56,23,56_23,1102,species59,5
56,23,56_23,1102,species159,3
56,23,56_23,1102,species291,5
50,88,50_88,4402,species374,11
50,88,50_88,4402,species159,10
50,88,50_88,4402,species331,8
50,88,50_88,4402,species371,1
84,56,84_56,2804,species324,4
84,56,84_56,2804,species164,2
84,56,84_56,2804,species374,10
84,56,84_56,2804,species166,3
84,56,84_56,2804,species371,7
84,56,84_56,2804,species59,11
84,56,84_56,2804,species129,6
84,56,84_56,2804,species159,1
78,11,78_11,503,species256,3
78,11,78_11,503,species328,5
78,11,78_11,503,species166,11
78,11,78_11,503,species371,1
78,11,78_11,503,species288,4
78,11,78_11,503,species331,3
78,11,78_11,503,species374,7
78,11,78_11,503,species172,4
78,11,78_11,503,species52,6
35,45,35_45,2201,species92,2
35,45,35_45,2201,species251,3
35,45,35_45,2201,species276,11
35,45,35_45,2201,species49,7
35,45,35_45,2201,species52,3
35,45,35_45,2201,species374,3
35,45,35_45,2201,species129,5
35,45,35_45,2201,species159,4
35,45,35_45,2201,species371,6
35,45,35_45,2201,species166,10
62,90,62_90,4503,species367,10
62,90,62_90,4503,species130,1
62,90,62_90,4503,species288,4
62,90,62_90,4503,species52,8
62,90,62_90,4503,species291,8
62,90,62_90,4503,species237,4
62,90,62_90,4503,species295,5
62,90,62_90,4503,species371,3
70,99,70_99,4903,species394,9
70,99,70_99,4903,species263,11
70,99,70_99,4903,species15,10
70,99,70_99,4903,species390,8
70,99,70_99,4903,species249,7
70,99,70_99,4903,species52,5
70,99,70_99,4903,species59,11
70,99,70_99,4903,species166,7
70,99,70_99,4903,species331,9
70,99,70_99,4903,species371,6
70,99,70_99,4903,species159,3
59,78,59_78,3902,species58,9
59,78,59_78,3902,species371,11
59,78,59_78,3902,species166,8
59,78,59_78,3902,species291,6
59,78,59_78,3902,species226,11
59,78,59_78,3902,species331,6
7,73,7_73,3600,species302,9
7,73,7_73,3600,species59,2
7,73,7_73,3600,species159,4
7,73,7_73,3600,species166,2
7,73,7_73,3600,species374,7
7,73,7_73,3600,species331,2
7,73,7_73,3600,species291,8
7,73,7_73,3600,species227,10
12,79,12_79,3900,species61,6
12,79,12_79,3900,species29,8
12,79,12_79,3900,species291,6
12,79,12_79,3900,species166,9
12,79,12_79,3900,species371,3
12,79,12_79,3900,species331,8
12,79,12_79,3900,species159,6
12,79,12_79,3900,species59,9
12,79,12_79,3900,species237,5
37,50,37_50,2501,species166,9
37,50,37_50,2501,species371,10
37,50,37_50,2501,species59,11
37,50,37_50,2501,species331,1
37,50,37_50,2501,species237,6
37,50,37_50,2501,species159,4
40,51,40_51,2502,species5,4
40,51,40_51,2502,species11,9
40,51,40_51,2502,species237,4
40,51,40_51,2502,species129,1
40,51,40_51,2502,species166,10
40,51,40_51,2502,species291,9
40,51,40_51,2502,species331,1
62,49,62_49,2403,species97,8
62,49,62_49,2403,species142,5
62,49,62_49,2403,species86,11
62,49,62_49,2403,species390,6
62,49,62_49,2403,species328,11
62,49,62_49,2403,species11,11
62,49,62_49,2403,species161,4
62,49,62_49,2403,species287,7
62,49,62_49,2403,species3,3
62,49,62_49,2403,species175,1
62,49,62_49,2403,species291,2
62,49,62_49,2403,species331,5
62,49,62_49,2403,species166,7
81,7,81_7,304,species99,10
81,7,81_7,304,species228,5
81,7,81_7,304,species391,5
81,7,81_7,304,species164,8
81,7,81_7,304,species227,5
81,7,81_7,304,species159,8
81,7,81_7,304,species371,5
81,7,81_7,304,species166,8
21,79,21_79,3901,species171,11
21,79,21_79,3901,species59,1
21,79,21_79,3901,species295,3
21,79,21_79,3901,species371,3
21,79,21_79,3901,species166,5
21,79,21_79,3901,species331,7
21,79,21_79,3901,species129,4
21,79,21_79,3901,species159,3
11,92,11_92,4600,species392,2
11,92,11_92,4600,species174,8
11,92,11_92,4600,species249,10
11,92,11_92,4600,species59,2
11,92,11_92,4600,species166,3
11,92,11_92,4600,species159,5
11,92,11_92,4600,species371,2
11,92,11_92,4600,species331,4
11,92,11_92,4600,species288,11
11,92,11_92,4600,species374,6
30,64,30_64,3201,species391,3
30,64,30_64,3201,species374,2
30,64,30_64,3201,species371,3
30,64,30_64,3201,species166,6
30,64,30_64,3201,species227,5
30,64,30_64,3201,species164,8
16,2,16_2,100,species371,2
16,2,16_2,100,species166,7
16,2,16_2,100,species164,9
16,2,16_2,100,species374,11
16,2,16_2,100,species159,1
16,2,16_2,100,species130,1
69,58,69_58,2903,species241,8
69,58,69_58,2903,species44,2
69,58,69_58,2903,species11,2
69,58,69_58,2903,species175,10
69,58,69_58,2903,species368,8
69,58,69_58,2903,species130,1
69,58,69_58,2903,species308,11
69,58,69_58,2903,species303,11
69,58,69_58,2903,species129,1
69,58,69_58,2903,species331,5
69,58,69_58,2903,species371,8
69,58,69_58,2903,species166,9
74,81,74_81,4003,species343,6
74,81,74_81,4003,species161,2
74,81,74_81,4003,species249,10
74,81,74_81,4003,species237,5
74,81,74_81,4003,species374,5
74,81,74_81,4003,species371,5
74,81,74_81,4003,species166,6
74,81,74_81,4003,species331,9
74,81,74_81,4003,species291,2
74,81,74_81,4003,species59,8
66,6,66_6,303,species161,3
66,6,66_6,303,species249,5
66,6,66_6,303,species166,6
66,6,66_6,303,species371,3
66,6,66_6,303,species172,8
66,6,66_6,303,species248,2
66,6,66_6,303,species331,1
78,51,78_51,2503,species61,1
78,51,78_51,2503,species287,1
78,51,78_51,2503,species368,3
78,51,78_51,2503,species49,7
78,51,78_51,2503,species164,5
78,51,78_51,2503,species288,10
78,51,78_51,2503,species371,5
78,51,78_51,2503,species166,11
78,51,78_51,2503,species249,3
78,51,78_51,2503,species159,11
51,78,51_78,3902,species261,2
51,78,51_78,3902,species167,4
51,78,51_78,3902,species290,9
51,78,51_78,3902,species393,2
51,78,51_78,3902,species29,6
51,78,51_78,3902,species260,3
51,78,51_78,3902,species302,4
51,78,51_78,3902,species287,2
51,78,51_78,3902,species266,3
51,78,51_78,3902,species49,3
51,78,51_78,3902,species130,9
51,78,51_78,3902,species308,9
51,78,51_78,3902,species288,4
51,78,51_78,3902,species227,9
51,78,51_78,3902,species291,1
51,78,51_78,3902,species374,6
51,78,51_78,3902,species59,2
51,78,51_78,3902,species295,8
51,78,51_78,3902,species159,3
51,78,51_78,3902,species371,2
51,78,51_78,3902,species166,6
93,86,93_86,4304,species371,11
93,86,93_86,4304,species166,2
93,86,93_86,4304,species237,2
93,86,93_86,4304,species303,5
93,86,93_86,4304,species249,4
93,86,93_86,4304,species59,11
93,86,93_86,4304,species227,8
93,86,93_86,4304,species331,9
93,86,93_86,4304,species248,1
93,86,93_86,4304,species175,8
93,86,93_86,4304,species52,11
93,86,93_86,4304,species81,2
11,41,11_41,2000,species328,6
11,41,11_41,2000,species52,6
11,41,11_41,2000,species331,1
11,41,11_41,2000,species166,8
11,41,11_41,2000,species371,4
11,41,11_41,2000,species129,6
44,13,44_13,602,species237,6
44,13,44_13,602,species331,5
44,13,44_13,602,species166,6
44,13,44_13,602,species288,2
44,13,44_13,602,species371,10
44,13,44_13,602,species308,2
44,13,44_13,602,species159,8
44,13,44_13,602,species172,5
34,7,34_7,301,species86,4
34,7,34_7,301,species119,4
34,7,34_7,301,species175,4
34,7,34_7,301,species391,11
34,7,34_7,301,species49,8
34,7,34_7,301,species249,11
34,7,34_7,301,species164,5
34,7,34_7,301,species374,5
34,7,34_7,301,species59,1
34,7,34_7,301,species159,6
34,7,34_7,301,species331,8
12,96,12_96,4800,species164,6
12,96,12_96,4800,species331,10
12,96,12_96,4800,species371,6
12,96,12_96,4800,species291,6
12,96,12_96,4800,species374,8
12,96,12_96,4800,species81,9
12,96,12_96,4800,species166,5
12,96,12_96,4800,species237,7
12,96,12_96,4800,species288,11
65,15,65_15,703,species102,3
65,15,65_15,703,species251,1
65,15,65_15,703,species161,6
65,15,65_15,703,species308,10
65,15,65_15,703,species303,2
65,15,65_15,703,species52,3
65,15,65_15,703,species291,6
65,15,65_15,703,species129,1
65,15,65_15,703,species295,5
65,15,65_15,703,species159,5
65,15,65_15,703,species331,7
65,15,65_15,703,species166,7
69,45,69_45,2203,species167,11
69,45,69_45,2203,species302,7
69,45,69_45,2203,species287,11
69,45,69_45,2203,species308,5
69,45,69_45,2203,species59,8
69,45,69_45,2203,species331,2
69,45,69_45,2203,species166,5
66,15,66_15,703,species83,6
66,15,66_15,703,species70,1
66,15,66_15,703,species290,6
66,15,66_15,703,species276,11
66,15,66_15,703,species367,3
